a	想
froi	𫾁
froj	持證上崗
frok	撤免
frol	挬
from	赎
fron	𢷐
fron	𢷟
fron	开门红
froo	擁
froo	万言书
froo	兩雙
froq	摘编
froq	一夜乡心五处同
froq	一夜鄉心五處同
fror	拉斯维加斯
fros	擠上
fros	则其负大舟也无力
fros	则其负大翼也无力
frou	𢱢
frou	扔進
frou	擠進
frov	抗争
frox	撤軍
frox	擁軍
frox	兩軍
froy	一夜飞度镜湖月
froy	一夜飛度鏡湖月
frpe	一朝选在君王侧
frpf	𨙶
frpi	撤防
frpi	兩院
frpl	兩隊
frpm	天乾物燥
frpu	摘除
frpu	撤除
frq	掑
frqa	𭢠
frqa	扔砖
frqa	无言独上西楼
frqc	兩碼
frqd	一語破的
frqg	撕破
frqg	摔破
frqi	兩碗
frqm	揇
frqn	鳾
frqo	死記硬背
frqp	兩遍
frqq	擜
frqq	𤜲
frqr	撕碎
frqr	摔碎
frqx	扔磚
frra	一朶朶
frrb	擅闯
frrb	擀氈
frrb	披衣闲坐养幽情
frrd	𢺷
frrd	擁護
frrd	扔棄
frrd	扔弃
frrd	吾闻其语矣
frrd	抗言談在昔
frre	非謂其見彼也
frre	非闭其言而不出也
frrg	兩訖
frrh	𱠼
frrh	五言詩
frrj	兩課
frrk	擁戴
frrk	兩截
frrl	兩旁
frrl	撤訴
frrl	抗敵
frrm	抗議
frrq	摘帽
frrr	𫽔
frrr	兩市
frrr	撤市
frrs	𢮯
frrs	𧘴
frrw	摘記
frrx	摘譯
frs	卆
frsc	抗风
frse	抗命
frsf	一帆風順
frsf	一帆风顺
frsf	抗風
frsh	𢂷
frsi	裴
frsi	挔
frsi	兩眼
frsi	擠眼
frsi	五夜飕飗枕前觉
frsi	五夜颼飀枕前覺
frsj	抗
frsl	抗震
frsm	𰞠
frsm	𢺗
frso	一朝被蛇咬十年怕井绳
frsr	一朝被谗言
frsr	一朝被讒言
frss	开阔眼界
frsu	一朝被蛇咬十年怕井繩
frta	兩牀
frtd	无言以对
frtf	𗀦
frtg	一夜鱼龙舞
frth	兩屆
frti	揕
frti	撤銷
frtj	赎金
frtj	五十以学易
frtj	五十以學易
frtk	搁
frtk	兩臂
frtk	一言以蔽之
frtl	兩層
frtm	摘牌
frto	招商局
frto	兩居
frtp	𢼆
frtp	𭢖
frtp	兩片
frtq	摘錄
frtq	兩類
frtr	指南針
frtt	兩處
frtw	招商銀行
frtw	兩粒
frua	𱡖
frua	兩廂
frua	拍卖会
frua	兩床
fruc	迊
fruc	䢌
fruc	𢳘
fruc	𢺲
frud	𢺥
frud	𢻵
frud	兩廣
frue	兩組
fruf	兩會
frui	𢺳
frui	无衣床夜寒
fruj	𢺯
fruk	𦑅
fruk	抗战
fruk	一試身手
frun	一夜到江涨
frun	一夜到江漲
fruo	𢹼
fruo	扔到
frup	𫾗
fruq	摘編
fruq	吾乃今于是乎见龙
frur	捽
frur	兩人
frur	𰓔
frur	𰷤
frur	𠆴
frur	拉斯維加斯
frur	兩級
frur	吾闻庖丁之言
frus	赎身
fruu	𢺈
fruu	𮦆
fruu	兩座
fruw	吾乃今於是乎見龍
fruy	兩全
fruy	兩餐
frvb	更請君王獵一圍
frvd	抗原
frve	贼其君者也
frvf	拒諫飾非
frvf	吾誠願與汝相守以死
frvh	按計劃
frvh	抗压
frvh	一朝辭此地
frvi	撤销
frvi	一言爲定
frvj	擠壓
frvj	一言既出
frvj	抗壓
frvj	兩百
frvm	擠對
frvm	兩對
frvn	摘录
frvr	指南针
frvs	技嘉
frvv	抗爭
frvw	捿
frvw	招商银行
frvw	一言既出驷马难追
frvw	一言既出駟馬難追
frwa	技術
frwd	𬢉
frwd	担囊行取薪
frwd	擔囊行取薪
frwe	𫶪
frwf	䪣
frwf	技師
frwf	无期徒刑
frwg	𧠥
frwg	抗禦
frwg	抗御
frwj	兩端
frwj	摘得
frwj	抗婚
frwk	兩部
frwk	一夜好风吹
frwk	一夜好風吹
frwl	擁立
frwn	一朝得成功
frwo	兩行
frwo	一夜征人尽望乡
frwo	一夜徵人盡望鄉
frwp	𪩲
frwt	𢼋
frwt	抗衡
frwt	技改
frwu	𨒘
frwu	兩站
frww	投其所好
frxb	一截還東國
frxc	救護車
frxd	投闲置散
frxe	非謂有喬木之謂也
frxf	赎罪
frxh	求其友声
frxh	求其友聲
frxi	𢂤
frxi	吾十有五而志于学
frxi	吾十有五而志於學
frxj	抗擊
frxj	技擊
frxl	扔在
frxl	一直在
frxl	擠在
frxn	䴓
frxn	𭢙
frxq	𢳭
frxr	𢳎
frxr	𢱭
frxr	搁置
frxr	摔跤
frxs	𢸬
frxt	兩路
frxu	兩點
frxu	兩連
frxv	拙詩在壁無人愛
frxy	擁有
frye	五帝三皇神圣事
frye	五帝三皇神聖事
fryi	兩腿
fryk	揖讓月在手
fryl	兩班
frym	兩腳
frym	一问三不知
frym	形適外無恙
fryp	于斯三者何先
fryp	五六月累丸二而不坠
fryp	五六月累丸二而不墜
frys	𭢟
frys	兩肋
frys	兩三
fryv	𪭾
fryv	𭢘
fryw	𰓷
fs	投
fs	扌
fs	⺘
fs	𘠲
fsaa	𘚚
fsaa	𘚜
fsac	𗷡
fsac	𗷣
fsac	𗸟
fsac	𘚘
fsac	𘚛
fsac	𘚝
fsac	𘚞
fsac	𘟋
fsac	𘩏
fsac	𘪣
fsac	𘫜
fsac	投标
fsad	𢵆
fsad	更加鬱鬱蔥蔥
fsad	天边树若荠
fsae	𗸕
fsae	𘣛
fsae	𘣞
fsae	𘣡
fsae	𘣢
fsaf	𠄯
fsaf	𘞗
fsaf	𘫇
fsaf	亏本
fsaf	画本
fsag	投檔
fsah	投资
fsah	投資
fsah	画板
fsai	投档
fsaj	投機
fsak	𡿳
fsal	投標
fsam	挆
fsam	接力棒
fsan	则与斗卮酒
fsao	𗷠
fsao	画刊
fsaq	𗷢
fsaq	𗸠
fsar	投井
fsas	𢹩
fsas	投机
fsat	𘥧
fsat	打架斗殴
fsat	画框
fsaw	𘚙
fsaw	𘚟
fsaw	𘥦
fsay	九霄云外
fsbb	𭡨
fsbf	无力回天
fsbj	吾与回言终日
fsbl	画圈
fsbn	亏空
fsbt	画图
fsbt	投敌
fsbw	一雷惊蛰始
fsby	拔劍四顧心茫然
fsch	则凡可以得生者
fsck	投诚
fscl	投诉
fscl	撿來
fscl	投來
fscl	画谱
fscu	画论
fscw	开合自如
fscx	投下
fscx	画下
fsdc	无边落木萧萧下
fsdf	一瞬卽逝
fsdf	鸠眠高柳日方融
fsdf	鳩眠高柳日方融
fsdg	蚕眠桑叶稀
fsdh	天靈蓋
fsdk	擂台
fsdk	攘袖见素手
fsdn	揜
fsdn	𢮅
fsdr	𢳂
fsdu	拾荒
fsdu	撂荒
fsdw	一雷驚蟄始
fsdy	𠁉
fsdy	捉襟见肘
fsdy	画苑
fseb	无与伦比
fsec	更与何人说
fsed	画供
fsee	画儿
fseg	画作
fsei	𭡏
fsej	掵
fsej	一瞬間
fsek	投保
fsel	画里
fsem	画具
fseo	画像
fseo	一朵佳人玉钗上
fseo	一朵佳人玉釵上
fsep	死裡逃生
fset	𢱩
fset	打架鬥毆
fseu	𢯵
fseu	𤱾
fseu	一边倒
fseu	撂倒
fseu	求田問舍
fsev	投產
fsf	𢱚
fsfa	画押
fsfa	严霜五月凋桂枝
fsfb	揮霍一空
fsfb	挥霍一空
fsfb	拾贝
fsfc	𘧣
fsfd	拾掇
fsfd	五边形
fsfe	画报
fsfe	无补于事
fsff	畺
fsfh	无边无垠
fsfi	𱟩
fsfi	𱰥
fsfi	𘡬
fsfj	捕風捉影
fsfj	捕风捉影
fsfj	万朵互低昂
fsfk	亏损
fsfk	拔劍撞而破之
fsfl	投擲
fsfl	投掷
fsfl	亏折
fsfm	𭻨
fsfm	招風攬火
fsfm	招风揽火
fsfn	疀
fsfp	无边无际
fsfq	𪇏
fsfq	则与一生彘肩
fsfr	㧩
fsfs	摴
fsfs	画画
fsfs	撿拾
fsft	投来
fsft	无思无虑
fsfu	挥霍无度
fsfu	捨命救人
fsfw	𡡜
fsfw	一男一女
fsgc	五雷轰顶
fsgd	投稿
fsgd	画稿
fsge	画符
fsgg	画笔
fsgj	撥雲見日
fsgj	投籃
fsgk	攘袖見素手
fsgk	拔劍切而啖之
fsgl	投篮
fsgo	顺风转舵
fsgp	画皮
fsgu	画轴
fsgu	揮霍無度
fsgy	捉襟見肘
fsh	拾
fsh	拾
fsha	画坛
fshc	𡬲
fshd	拔劍起蒿萊
fshe	撂地
fshi	𣃪
fshk	擂臺
fshl	𪋍
fshl	拾趣
fshn	无风起浪
fshq	𢹦
fshq	亏欠
fshq	投毒
fshr	画质
fshs	投考
fsht	投遞
fshw	撿起
fshw	拾起
fshw	画境
fshx	𩑕
fsic	𤲑
fsid	𘬆
fsid	接力賽
fsid	接力赛
fsie	投宿
fsii	画册
fsik	画家
fsim	𦦫
fsim	投寄
fsio	𢶉
fsio	热力学
fsio	残霞忽变色
fsio	殘霞忽變色
fsir	投入
fsit	投放
fsiu	画室
fsiw	𫽌
fsiw	投案
fsiw	无边光景一时新
fsiy	擂主
fsj	𢩫
fsj	𘠰
fsjd	𢮀
fsjd	投影
fsjd	画景
fsjd	提劍出燕京
fsjj	𢸲
fsjj	画出
fsjj	殘雲收夏暑
fsjk	画
fsjk	𫽟
fsjk	投彈
fsjl	投弹
fsjm	亞力山大
fsjm	亚力山大
fsjn	残雪暗随冰笋滴
fsjn	殘雪暗隨冰筍滴
fsjq	投映
fsjr	𢲵
fsjr	𫽰
fsjx	𪮷
fsk	亏
fsk	𢩨
fska	𢱌
fskb	救命之恩
fskc	𪯀
fskc	画史
fske	擩
fskf	𫽄
fskf	巡边员
fskf	热风吹雨洒江天
fskh	拂袖而去
fski	𭢰
fskk	㩉
fskk	𢷨
fskk	𢹝
fskk	一命嗚呼
fskk	一命呜呼
fskk	拉力器
fskk	一命鳴呼
fskk	一命鸣呼
fskl	画中
fskm	画面
fskm	天与蹙罗装宝髻
fsko	拾遺
fsko	拾遗
fsko	画成
fsks	𠣋
fsks	𢲡
fsks	吞雲吐霧
fsks	投手
fsku	𢺰
fskv	拁
fskw	天靈感至德
fsl	扐
fsl	𠠵
fsl	𭤧
fsl	𘭰
fsla	攑
fslb	拾貝
fslc	投票
fslc	𢸍
fslc	画瓢
fsld	攫取
fsld	拾取
fsle	順風耳
fsle	顺风耳
fslf	画师
fslf	投师
fsli	捉拿归案
fslj	投递
fslk	㩮
fsll	亏了
fsll	投了
fsll	一命归西
fslm	𢷣
fslm	画卷
fslm	投送
fslm	则眸子了焉
fslr	𢬽
fslr	投幣
fsls	𢩰
fslv	揋
fslw	一男半女
fslx	𢹳
fsly	一目了然
fslz	擺架子
fslz	摆架子
fsm	𢪷
fsm	𥇖
fsma	揚靈兮未極
fsmb	𰓊
fsmf	𤱽
fsmf	𭻩
fsmh	攫夺
fsml	按需分配
fsml	画夹
fsmm	𭻴
fsmo	攫奪
fsmr	投奔
fsmt	𢱩
fsmx	画页
fsnb	拾柴
fsnc	投河
fsnc	一瞑不視
fsnc	一瞑不视
fsnd	画满
fsne	招架不住
fsng	画工
fsnh	画法
fsnh	接風洗塵
fsni	投注
fsni	接风洗尘
fsnk	吾与汝并肩携手
fsnn	𢺓
fsnn	无风不起浪
fsnn	投江
fsns	兩袖清風
fsns	两袖清风
fsns	一霎清明雨
fsnt	撿漏
fsnx	揌
fsnx	䞏
fsnx	𭜋
fsnx	亏心
fsnx	画心
fsoa	𰏆
fsoa	據瞭解
fsoa	画集
fsoa	一霎那
fsoc	攉
fsoc	𨿴
fsod	㓯
fsof	画线
fsof	亏负
fsog	投军
fsog	无边丝雨细如愁
fsoi	𭠚
fsoi	画舫
fsoj	𢮧
fsoj	画纸
fson	贝加尔湖
fsoq	投缘
fsor	拾级
fsos	画上
fsox	投向
fsox	投軍
fsox	投缳
fspf	䣎
fspf	𨙱
fspi	画院
fspk	投靠
fspl	捨命陪君子
fspt	投降
fspt	投畀豺虎
fspu	一男附书至
fspu	一男附書至
fspy	𢺞
fsq	撿
fsqa	吾力犹能肆汝杯
fsqa	吾力猶能肆汝杯
fsqa	一架猕猴桃
fsqa	一架獼猴桃
fsqk	排風扇
fsqk	排风扇
fsqm	亏耗
fsqn	鶅
fsqs	投石
fsrb	打電話
fsrf	画幅
fsrj	一瞬间
fsrk	投誠
fsrl	投訴
fsrl	投敵
fsrl	画商
fsro	更遭丧乱嫁不售
fsro	更遭喪亂嫁不售
fsrq	贝雷帽
fsru	求田问舍
fsru	画帖
fsrw	一目十行
fss	投
fss	🈧
fssa	一朵朵
fssc	画风
fssd	攫
fsse	㩹
fssf	㩸
fssh	𢹮
fssh	投合
fssi	一眨眼
fssj	𠘲
fssj	打瞌睡
fssk	画架
fssm	𢺱
fssn	𣦂
fsso	㩴
fsss	拹
fsss	攂
fsss	万目睽睽
fsst	擂
fssu	𢺢
fssu	开裆裤
fssu	拾零
fssu	亏累
fssy	搚
fssy	一目瞭然
fssy	九霄雲外
fssy	无边风月
fst	甾
fst	𤰓
fst	𤰙
fst	𤰚
fst	𮧅
fst	𰢴
fst	𰢸
fst	𱟱
fst	甾
fsta	𤳫
fsta	投料
fstd	画展
fsti	投以
fstk	撂
fstk	𰔡
fstl	画匠
fstl	画屏
fstl	投屏
fstm	投醫
fstm	投医
fstp	𫾛
fstp	画片
fsts	画眉
fstt	𢷛
fstw	拭目以待
fstx	𤴅
fsuc	迃
fsuc	𫼯
fsud	㩕
fsuh	投射
fsuh	更加众志成城
fsui	画廊
fsul	画饼
fsum	𤳯
fsun	𤳲
fsun	爾曹身與名俱滅
fsuo	撿到
fsuo	投到
fsuq	投緣
fsur	𢮦
fsur	𫽜
fsur	拾級
fsus	摞
fsus	投身
fsux	投繯
fsv	𢮳
fsva	𫽱
fsvf	亏钱
fsvf	一瞬即逝
fsvj	𢳬
fsvm	𤳤
fsvn	掀風鼓浪
fsvn	掀风鼓浪
fsvr	擂鼓
fsvr	打边鼓
fswa	𤳊
fswa	攑
fswd	殘雲歸太華
fswf	投師
fswh	亏待
fswi	捉拿歸案
fswi	殊異乎公族
fswj	亏得
fswj	画意
fswk	㩮
fswk	接合部
fswl	一命歸西
fswm	𢷣
fswo	投行
fswp	𘡭
fswr	𢮆
fswr	𢬽
fswr	投币
fsww	投産
fsww	投产
fsww	殊異乎公行
fswx	𢹳
fswx	殊異乎公路
fsxc	五雷轟頂
fsxd	更加郁郁葱葱
fsxh	更加眾志成城
fsxl	投在
fsxl	天命有归
fsxm	𥁄
fsxm	𥁄
fsxn	𱊎
fsxo	順風轉舵
fsxr	画布
fsxw	天命有歸
fsyd	投胎
fsyf	擦边球
fsyf	投球
fsyn	无风三尺浪
fsyt	揽裙脱丝履
fsyt	攬裙脫絲履
fsyu	画外
fsyv	𢯮
ft	来
ftaa	两虎相斗
ftaa	一瓯资舌本
ftaa	一甌資舌本
ftad	𢱈
ftad	握權
ftad	握权
ftae	𢫝
ftae	ぢ
ftae	兩虎相鬥
ftag	𭚒
ftah	无数次
ftah	一片冰心在玉壶
ftah	一片冰心在玉壺
ftai	扎根
ftai	来用
ftaj	𰓫
ftaj	據查
ftaj	据查
ftaj	豆漿機
ftak	𢭎
ftam	𪮅
ftam	来头
ftan	一片冰心
ftao	两虎相争
ftar	𬻢
ftar	𰔛
ftar	掘进
ftas	来想
ftav	摇錢樹
ftav	搖錢樹
ftav	兩虎相爭
ftbb	抳
ftbg	𱤑
ftbh	𭎵
ftbk	来回
ftbk	摳圖
ftbm	败因
ftbt	抠图
ftbw	更將空殼付冠師
ftca	来讲
ftca	无处话凄凉
ftcc	拟订
ftcd	𱠣
ftcf	无处可安排
ftch	拟请
ftci	抠
ftci	来访
ftci	拟议
ftci	来神
ftcl	来说
ftcl	据说
ftcl	败诉
ftcs	摳鼻
ftcs	抠鼻
ftcv	一片神鸦社鼓
ftcv	一片神鴉社鼓
ftcx	𣑎
ftcz	来自
ftdd	两处茫茫皆不见
ftdd	摧甓蔓寒葩
ftdf	一將難求
ftdg	兩處茫茫皆不見
ftdh	握著
ftdi	来京
ftdi	拟就
ftdj	掘墓
ftdj	败草
ftdk	𢴚
ftdk	捉迷藏
ftdk	振臂高呼
ftdl	搌
ftdm	𢷥
ftdn	𰔸
ftdn	来劲
ftdn	败落
ftdn	招屈亭前水东注
ftdn	招屈亭前水東注
ftdo	扎营
ftdo	一条藤径绿
ftdp	探金英知近重阳
ftdp	探金英知近重陽
ftdq	掳获
ftdr	𢸼
ftds	㩔
ftdv	𪯁
ftdv	𰤅
ftdw	𢹪
ftea	据传
fteb	来华
fteb	无以伦比
ftee	𠑶
ftee	𢪑
ftee	𰒿
fteh	拒付
ftei	握住
ftei	搂住
ftej	撍
ftek	拒
ftek	败事
ftek	一片伤心画不成
ftek	一片傷心畫不成
ftel	據聞
ftem	摳門
fteo	𨿳
ftep	无条件
ftep	来件
fteq	摣
fteq	𪇿
fter	𧭭
fter	来信
fteu	来这
ftew	㨜
ftew	来文
ftex	败仗
ftex	據傳
ftey	𦢖
ftf	赉
ftfa	拒捕
ftfb	赉
ftfc	𫣙
ftfc	一匡天下
ftfe	𢰵
ftfe	拟于
ftfe	据报
ftff	𰔒
ftff	𰣱
ftff	来势
ftff	败势
ftfg	摒擋
ftfh	画虎画皮难画骨
ftfi	𘮈
ftfi	天各一方
ftfi	搂抱
ftfi	摒挡
ftfj	𭂼
ftfj	拂尽五松山
ftfk	𢹍
ftfk	振臂一呼
ftfk	来找
ftfl	𢶐
ftfn	𢣡
ftfn	𢳵
ftfn	一鉤殘月向西流
ftfq	㩵
ftft	𣘐
ftft	𭫝
ftft	𰙉
ftfu	一針一線
ftfv	无精打采
ftfv	来抓
ftfw	来接
ftfw	拒赔
ftfw	拒接
ftfx	拒贿
ftfy	摧眉折腰
ftga	来年
ftga	财务科
ftgb	摇尾乞憐
ftgb	摇尾乞怜
ftgb	搖尾乞憐
ftgd	来稿
ftgd	拟稿
ftge	非鉤無察也
ftgg	败笔
ftgg	握笔
ftgj	𢵶
ftgm	捤
ftgn	掉以轻心
ftgo	据称
ftgs	无以复加
ftgu	拒籤
ftgu	拒签
ftgv	據稱
ftgv	握筆
ftgw	一針見血
fth	虓
fth	𢮎
fthd	来电
fthd	来去
fthf	来后
fthh	打鐵趁熱
fthj	来者
fthj	败者
fthk	吾將曳尾於塗中
fthm	據報
fthn	败坏
ftho	扎堆
fthq	撳
fthq	败毒
fthr	扭虧增盈
fths	𪭿
fthu	𢺂
fthu	来过
fthw	形銷骨立
fthx	𩓋
fthz	败走
fti	扎
fti	𠀁
fti	𰀀
fti	ㄘ
fti	ち
fti	𘮅
ftia	赆
ftia	扎实
ftia	据实
ftia	拣尽寒枝不肯栖
ftic	𧉒
ftid	夨
ftid	択
ftid	𘬼
ftid	𘮏
ftid	非處方藥
ftid	非处方药
ftif	拟定
ftif	败寇
ftif	搂定
ftif	无处豁怀抱
ftig	财务主管
ftih	據守
ftih	据守
ftii	㩀
ftik	败家
ftil	来宾
ftil	无以为君子
ftim	败兴
ftin	一片丹心
ftiq	據實
ftir	扭虧為盈
ftis	贼眉鼠眼
ftit	来客
ftiu	拟
ftiu	败退
ftiu	一居室
ftiu	财务室
ftiw	一錘定音
ftiy	㨝
ftiy	𦣓
ftj	捦
ftjc	𮍎
ftjd	握緊
ftjf	𢳛
ftjf	𢸉
ftjf	𢴮
ftjh	来时
ftjj	掘
ftjj	𡴈
ftjk	㩬
ftjk	㩬
ftjl	𢺬
ftjo	万条垂下绿丝绦
ftjr	撸
ftjr	𬀦
ftjr	来日
ftjt	拒收
ftjt	一鍋粥
ftjw	揠
ftjw	𬥺
ftjx	搱
ftka	𢹐
ftkc	副局长
ftkc	副处长
ftkf	来啦
ftkf	报务员
ftkh	𢸵
ftki	揚眉吐氣
ftki	扬眉吐气
ftki	握別
ftkj	擗
ftkk	摳
ftkl	𢷴
ftkl	推銷員
ftkm	𢷯
ftkm	无米之炊
ftkm	扎啤
ftkn	无以成江海
ftko	来吧
ftkp	一牆之隔
ftkp	来啊
ftks	據
ftks	握手
ftks	一臂之力
ftks	来看
ftks	扎手
ftks	握别
ftkt	擇鄰而居
ftkv	赂
ftkv	挌
ftkv	摇尾而求食
ftkv	搖尾而求食
ftkw	𱡃
ftkx	来呀
ftkz	来之
ftl	𢲸
ftla	一片西飛一片東
ftlb	𬺸
ftlb	𮚅
ftlb	𘱹
ftld	摒
ftld	摒
ftld	握紧
ftlf	𭢉
ftlf	败兵
ftlg	来临
ftlg	一片西飞一片东
ftlh	𣜻
ftlh	一錘子買賣
ftli	拒斥
ftlj	𭣃
ftlj	𢶵
ftlj	一片孤城万仞山
ftlj	一片孤城萬仞山
ftll	来了
ftll	𢵔
ftlm	握拳
ftls	来世
ftlv	一鳞半爪
ftlv	来归
ftlw	拒賠
ftlx	拒賄
ftlx	一条道走到黑
ftlz	𱙻
ftlz	捅娄子
ftm	来
ftm	𢬊
ftm	𥺟
ftmb	𘮇
ftmb	𘮉
ftmc	副局長
ftmc	副處長
ftme	无以知人也
ftmh	败火
ftmh	吾以夫子为天地
ftmh	吾以夫子為天地
ftmi	𭡱
ftmi	拟态
ftmm	𢺟
ftmp	无数春笋满林生
ftms	来着
ftms	𤕺
ftms	握着
ftms	搂着
ftmt	两处春光同日尽
ftmv	兩處春光同日盡
ftmy	一片春岚映半环
ftmy	一片春嵐映半環
ftnb	执迷不悟
ftnb	财迷心窍
ftnb	據此
ftnb	据此
ftnb	来此
ftnb	拒不
ftnd	一片汪洋都不见
ftne	一錢不值
ftnf	扎染
ftnf	画眉深浅入时无
ftng	𢳲
ftng	一片汪洋都不見
ftni	𢺡
ftnj	𢶵
ftnj	拾金不昧
ftnj	来处不易
ftnl	𢶦
ftnn	来鸿
ftnn	一片汪洋
ftno	擓
ftnp	摨
ftnq	画虎不成反类犬
ftnr	五糧液
ftnr	五粮液
ftnr	来潮
ftnr	无以汝色骄人哉
ftnu	𢹌
ftnu	万金油
ftnv	来源
ftnx	摅
ftnx	一条心
ftnx	无处不在
ftnz	𢭌
ftob	败北
ftoc	㨤
ftod	𰄯
ftod	拒缴
ftog	据
ftog	𧹕
ftog	败军
ftog	杂牌军
ftog	无以终余年
ftoh	败绩
ftoh	一片焦土
ftok	挶
ftok	败象
ftom	𰤊
fton	𢝗
fton	来函
ftoo	拒绝
ftor	吾將上下而求索
ftos	𰤁
ftos	败给
ftos	拟写
ftos	无以故灭命
ftou	掘進
ftov	𩷢
ftoy	拟将
ftoy	败将
ftp	败
ftp	扸
ftp	𢪛
ftp	𭣻
ftp	🉈
ftpa	一片降幡出石头
ftpe	天將降大任於斯人也
ftpf	𬩾
ftpf	一片降幡出石頭
ftpg	败阵
ftpi	拟物
ftpq	打鐵先得自身硬
ftps	来生
ftpu	摒除
ftq	𢪫
ftq	𤕫
ftqd	擄獲
ftqd	融匯貫通
ftqe	来犯
ftqf	捀
ftqh	𫮜
ftqj	𬺒
ftqk	一以貫之
ftqk	一以贯之
ftqn	慭
ftqp	𢴂
ftqq	𪺽
ftqs	擄
ftqs	擄
ftqu	摓
ftqw	一条龙
ftqy	𣘾
ftra	折断门前柳
ftrd	摒棄
ftrd	摒弃
ftrh	吾將囊括大塊
ftrj	㧜
ftrj	𢯯
ftrk	拒載
ftrk	拒载
ftrl	據説
ftrl	据闻
ftrm	據說
ftrm	抠门
ftro	𢯍
ftrs	𢲥
ftrs	𬻉
ftrx	非以其无私邪
ftrx	非以其無私邪
ftsa	𠢷
ftse	𰼛
ftsh	𫽆
ftsh	拟合
ftsi	扎眼
ftsj	拠
ftsl	掳
ftsl	𠡀
ftsl	𠡠
ftsl	握力
ftsm	𠢫
ftsm	𢰲
ftsm	𢹔
ftsm	拟办
ftsn	攄
ftsn	𱌠
ftsn	来料加工
ftss	擄
ftss	𠣊
ftss	𱰺
ftss	擄
ftsu	𨔤
ftsu	万类霜天竞自由
ftsv	𪮪
ftsv	𭆉
ftsx	攎
ftsx	败露
ftsy	远慰风雨夕
ftta	𭡯
ftta	𘔣
ftta	一条条
ftta	来料
fttc	𘈫
fttc	𘔢
ftte	撳鈕
fttg	𰚰
ftth	攢金盧橘塢
ftti	を
ftti	𘮊
ftti	𘮋
fttl	𘧪
fttm	𥹛
fttm	败类
fttn	非金屬
ftto	败局
fttp	𱡘
fttp	一片片
fttq	画虎类犬
fttr	扎針
ftts	㨿
fttu	财务处
fttw	𪮴
fttw	𘈬
fttw	𘈭
fttw	𘥪
fttw	非金属
fttw	捻断数茎须
fttw	拈断数茎须
ftuc	𭢁
ftud	拒繳
ftud	吾属今为之虏矣
ftud	吾屬今為之虜矣
ftue	无以至千里
ftuf	无以人灭天
ftuh	攒金卢橘坞
ftui	来由
ftuj	拒絕
ftuj	揝
ftuj	无以至今日
ftuk	𭡗
ftuk	据点
ftuo	拒絶
ftuo	来到
ftur	来人
ftur	拟人
ftus	紥
ftuw	败亡
ftuy	天將今夜月
ftuz	握
ftva	拟建
ftve	𰼚
ftvg	𢶎
ftvi	𢴮
ftvk	㩬
ftvk	㩬
ftvl	婴金铁受辱
ftvq	无数铃声遥过碛
ftvr	扭虧爲盈
ftvr	扎针
ftvs	来历
ftvw	拟妥
ftwa	𗹛
ftwb	吾將往乎南疑
ftwc	𗹚
ftwc	𘣯
ftwd	𢲈
ftwd	逝將歸去誅蓬蒿
ftwe	摢
ftwe	𢺚
ftwh	揮金如土
ftwh	挥金如土
ftwh	一条街
ftwh	无数新禽有喜声
ftwi	来往
ftwj	来得
ftwj	来意
ftwj	一鍋端
ftwj	拒婚
ftwk	败絮
ftwk	武裝部
ftwk	财务部
ftwn	搂
ftwn	𲃅
ftwp	ㄞ
ftwp	𘬥
ftwp	𘮆
ftwp	𢴂
ftwr	爾虞我詐
ftws	𱟾
ftws	一錢如命
ftws	殚精竭力
ftws	殫精竭力
ftwt	擞
ftwt	𱡋
ftwt	據悉
ftwt	据悉
ftwt	殫精竭慮
ftwt	殚精竭虑
ftwt	吾將從彭咸之所居
ftwu	严以律己宽以待人
ftww	严以律己
ftwy	𣘾
ftwy	无以得殉名
ftxa	持錢買花樹
ftxl	搂在
ftxn	𱉵
ftxn	掉以輕心
ftxr	搌布
ftxt	来路
ftxu	據點
ftya	撛
ftye	據理
ftye	据理
ftye	热处理
ftye	批處理
ftye	批处理
ftyh	摪
ftyk	擴展名
ftyk	扩展名
ftym	挖牆腳
ftyp	𢸜
ftys	𘣮
ftys	擠眉弄眼
ftys	挤眉弄眼
ftyw	𢬤
ftyx	𭡂
ftyy	𬻮
ftyy	殘冬臘月
ftyy	残冬腊月
fu	掉
fuac	贴标
fuad	𪭯
fuad	𭢮
fuad	抽动
fuad	贴权
fuae	扵
fuae	一身二任
fuaf	万壑树参天
fuag	𭠛
fuag	豆腐干
fuah	搪瓷
fuah	扑棱
fuah	贴板
fuah	抽資
fuah	抽资
fuai	技战术
fuaj	𫼸
fuaj	抽查
fuaj	巡查
fuaj	扑击
fuak	搶樓
fuam	𢭩
fuam	掉头
fuam	抽樣
fuam	抽样
fuam	抽头
fuam	一个样
fuam	一級棒
fuan	挑战杯
fuan	来从楚国游
fuar	掉进
fuas	抽檢
fuas	巡檢
fuat	抢楼
fuau	抽检
fuau	巡检
fub	扑
fubb	抡
fubb	天網恢恢
fubc	𫼵
fubc	𱡀
fubd	万人空巷
fube	一紙空文
fubk	巡迴
fubk	巡回
fubk	抽回
fubn	抽空
fubn	扑空
fubn	天網恢恢疏而不漏
fubo	万人空巷斗新妆
fubp	一致性
fubp	非線性
fubp	挑战性
fubs	捨
fubs	𬥹
fubs	捨
fubt	贴图
fubu	擴容
fubu	扩容
fubu	抽验
fubv	一廂情願
fubv	兩廂情願
fubx	救亡圖存
fubx	救亡图存
